rank,student_id,score,s_score,proportion,grade
1388 = 1482,312402359,41,602,84.71,B-
1388 = 1482,312401169,41,602,84.71,B-
1388 = 1482,312400943,41,602,84.71,B-
1388 = 1482,312400803,41,602,84.71,B-
1388 = 1482,312400720,41,602,84.71,B-
1388 = 1482,312402211,41,602,84.71,B-
1388 = 1482,312401901,41,602,84.71,B-
1388 = 1482,312401940,41,602,84.71,B-
1388 = 1482,312401978,41,602,84.71,B-
1388 = 1482,312401753,41,602,84.71,B-
1388 = 1482,312401726,41,602,84.71,B-
1388 = 1482,312400339,41,602,84.71,B-
1388 = 1482,312400197,41,602,84.71,B-
1388 = 1482,312401291,41,602,84.71,B-
1388 = 1482,312400467,41,602,84.71,B-
1388 = 1482,312400509,41,602,84.71,B-
1388 = 1482,312800738,41,602,84.71,B-
1388 = 1482,312800077,41,602,84.71,B-
1388 = 1482,312801316,41,602,84.71,B-
1388 = 1482,312800250,41,602,84.71,B-
1388 = 1482,312800128,41,602,84.71,B-
1388 = 1482,312801172,41,602,84.71,B-
1388 = 1482,312801993,41,602,84.71,B-
1388 = 1482,312800849,41,602,84.71,B-
1388 = 1482,312800275,41,602,84.71,B-
1388 = 1482,312800033,41,602,84.71,B-
1388 = 1482,312800213,41,602,84.71,B-
1388 = 1482,312800434,41,602,84.71,B-
1388 = 1482,312502416,41,602,84.71,B-
1388 = 1482,312502582,41,602,84.71,B-
1388 = 1482,312502303,41,602,84.71,B-
1388 = 1482,312502330,41,602,84.71,B-
1388 = 1482,312503315,41,602,84.71,B-
1388 = 1482,312500853,41,602,84.71,B-
1388 = 1482,312503856,41,602,84.71,B-
1388 = 1482,312502661,41,602,84.71,B-
1388 = 1482,312503583,41,602,84.71,B-
1388 = 1482,312501378,41,602,84.71,B-
1388 = 1482,312501295,41,602,84.71,B-
1388 = 1482,312502705,41,602,84.71,B-
1388 = 1482,312502750,41,602,84.71,B-
1388 = 1482,312502763,41,602,84.71,B-
1388 = 1482,312503151,41,602,84.71,B-
1388 = 1482,312503105,41,602,84.71,B-
1388 = 1482,312502953,41,602,84.71,B-
1388 = 1482,312503021,41,602,84.71,B-
1388 = 1482,312501599,41,602,84.71,B-
1388 = 1482,312501741,41,602,84.71,B-
1388 = 1482,312501690,41,602,84.71,B-
1388 = 1482,312501684,41,602,84.71,B-
1388 = 1482,312500362,41,602,84.71,B-
1388 = 1482,312502244,41,602,84.71,B-
1388 = 1482,312502229,41,602,84.71,B-
1388 = 1482,312502277,41,602,84.71,B-
1388 = 1482,312502095,41,602,84.71,B-
1388 = 1482,312502054,41,602,84.71,B-
1388 = 1482,312502175,41,602,84.71,B-
1483 = 1583,312502202,40,599,83.78,C
1483 = 1583,312502280,40,599,83.78,C
1483 = 1583,312502284,40,599,83.78,C
1483 = 1583,312500177,40,599,83.78,C
1483 = 1583,312501579,40,599,83.78,C
1483 = 1583,312501643,40,599,83.78,C
1483 = 1583,312502841,40,599,83.78,C
1483 = 1583,312503116,40,599,83.78,C
1483 = 1583,312503149,40,599,83.78,C
1483 = 1583,312503157,40,599,83.78,C
1483 = 1583,312500101,40,599,83.78,C
1483 = 1583,312501318,40,599,83.78,C
1483 = 1583,312501321,40,599,83.78,C
1483 = 1583,312501412,40,599,83.78,C
1483 = 1583,312502637,40,599,83.78,C
1483 = 1583,312502630,40,599,83.78,C
1483 = 1583,312501045,40,599,83.78,C
1483 = 1583,312500947,40,599,83.78,C
1483 = 1583,312500893,40,599,83.78,C
1483 = 1583,312503301,40,599,83.78,C
1483 = 1583,312503341,40,599,83.78,C
1483 = 1583,312502409,40,599,83.78,C
1483 = 1583,312502478,40,599,83.78,C
1483 = 1583,312500657,40,599,83.78,C
1483 = 1583,312500019,40,599,83.78,C
1483 = 1583,312501274,40,599,83.78,C
1483 = 1583,312501252,40,599,83.78,C
1483 = 1583,312500491,40,599,83.78,C
1483 = 1583,312500240,40,599,83.78,C
1483 = 1583,312500274,40,599,83.78,C
1483 = 1583,312500285,40,599,83.78,C
1483 = 1583,312800038,40,599,83.78,C
1483 = 1583,312800165,40,599,83.78,C
1483 = 1583,312800341,40,599,83.78,C
1483 = 1583,312800333,40,599,83.78,C
1483 = 1583,312800987,40,599,83.78,C
1483 = 1583,312800280,40,599,83.78,C
1483 = 1583,312800773,40,599,83.78,C
1483 = 1583,312801953,40,599,83.78,C
1483 = 1583,312801051,40,599,83.78,C
1483 = 1583,312801366,40,599,83.78,C
1483 = 1583,312800723,40,599,83.78,C
1483 = 1583,312800623,40,599,83.78,C
1483 = 1583,312800672,40,599,83.78,C
1483 = 1583,312802107,40,599,83.78,C
1483 = 1583,312802177,40,599,83.78,C
1483 = 1583,312801736,40,599,83.78,C
1483 = 1583,312401388,40,599,83.78,C
1483 = 1583,312401253,40,599,83.78,C
1483 = 1583,312401323,40,599,83.78,C
1483 = 1583,312400356,40,599,83.78,C
1483 = 1583,312401791,40,599,83.78,C
1483 = 1583,312401955,40,599,83.78,C
1483 = 1583,312401617,40,599,83.78,C
1483 = 1583,312401513,40,599,83.78,C
1483 = 1583,312402074,40,599,83.78,C
1483 = 1583,312402276,40,599,83.78,C
1483 = 1583,312400986,40,599,83.78,C
1483 = 1583,312900436,40,599,83.78,C
1483 = 1583,312901001,40,599,83.78,C
1483 = 1583,312901010,40,599,83.78,C
1483 = 1583,312900313,40,599,83.78,C
1483 = 1583,312900493,40,599,83.78,C
1483 = 1583,312900517,40,599,83.78,C
1483 = 1583,312900266,40,599,83.78,C
1483 = 1583,312900098,40,599,83.78,C
1483 = 1583,312900638,40,599,83.78,C
1483 = 1583,312900617,40,599,83.78,C
1483 = 1583,312901510,40,599,83.78,C
1483 = 1583,312901428,40,599,83.78,C
1483 = 1583,312701573,40,599,83.78,C
1483 = 1583,312701235,40,599,83.78,C
1483 = 1583,312701214,40,599,83.78,C
1483 = 1583,312701600,40,599,83.78,C
1483 = 1583,312701378,40,599,83.78,C
1483 = 1583,312700241,40,599,83.78,C
1483 = 1583,312701955,40,599,83.78,C
1483 = 1583,312700848,40,599,83.78,C
1483 = 1583,312701067,40,599,83.78,C
1483 = 1583,312701038,40,599,83.78,C
1483 = 1583,312701159,40,599,83.78,C
1483 = 1583,312701505,40,599,83.78,C
1483 = 1583,312700740,40,599,83.78,C
1483 = 1583,312700133,40,599,83.78,C
1483 = 1583,312700548,40,599,83.78,C
1483 = 1583,312700037,40,599,83.78,C
1483 = 1583,312700140,40,599,83.78,C
1483 = 1583,313200047,40,599,83.78,C
1483 = 1583,313101821,40,599,83.78,C
1483 = 1583,313101329,40,599,83.78,C
1483 = 1583,313000187,40,599,83.78,C
1483 = 1583,313000198,40,599,83.78,C
1483 = 1583,313000929,40,599,83.78,C
1483 = 1583,313000511,40,599,83.78,C
1483 = 1583,313000850,40,599,83.78,C
1483 = 1583,313000865,40,599,83.78,C
1483 = 1583,313000577,40,599,83.78,C
1483 = 1583,313000768,40,599,83.78,C
1483 = 1583,313000212,40,599,83.78,C
1483 = 1583,312600074,40,599,83.78,C
1483 = 1583,312600017,40,599,83.78,C
1584 = 1691,312600060,39,595,82.77,C
1584 = 1691,313000769,39,595,82.77,C
1584 = 1691,313000747,39,595,82.77,C
1584 = 1691,313001195,39,595,82.77,C
1584 = 1691,313001232,39,595,82.77,C
1584 = 1691,313001094,39,595,82.77,C
1584 = 1691,313001299,39,595,82.77,C
1584 = 1691,313001296,39,595,82.77,C
1584 = 1691,313000128,39,595,82.77,C
1584 = 1691,313100184,39,595,82.77,C
1584 = 1691,313101802,39,595,82.77,C
1584 = 1691,313103948,39,595,82.77,C
1584 = 1691,313105088,39,595,82.77,C
1584 = 1691,313102743,39,595,82.77,C
1584 = 1691,313102086,39,595,82.77,C
1584 = 1691,312700554,39,595,82.77,C
1584 = 1691,312700717,39,595,82.77,C
1584 = 1691,312701034,39,595,82.77,C
1584 = 1691,312701028,39,595,82.77,C
1584 = 1691,312700952,39,595,82.77,C
1584 = 1691,312701281,39,595,82.77,C
1584 = 1691,312701312,39,595,82.77,C
1584 = 1691,312701687,39,595,82.77,C
1584 = 1691,312701251,39,595,82.77,C
1584 = 1691,312701510,39,595,82.77,C
1584 = 1691,312900843,39,595,82.77,C
1584 = 1691,312900734,39,595,82.77,C
1584 = 1691,312900632,39,595,82.77,C
1584 = 1691,312901294,39,595,82.77,C
1584 = 1691,312901295,39,595,82.77,C
1584 = 1691,312900547,39,595,82.77,C
1584 = 1691,312901184,39,595,82.77,C
1584 = 1691,312901016,39,595,82.77,C
1584 = 1691,312900422,39,595,82.77,C
1584 = 1691,312900372,39,595,82.77,C
1584 = 1691,312901494,39,595,82.77,C
1584 = 1691,312901500,39,595,82.77,C
1584 = 1691,312400975,39,595,82.77,C
1584 = 1691,312400935,39,595,82.77,C
1584 = 1691,312401141,39,595,82.77,C
1584 = 1691,312401177,39,595,82.77,C
1584 = 1691,312401175,39,595,82.77,C
1584 = 1691,312402054,39,595,82.77,C
1584 = 1691,312400884,39,595,82.77,C
1584 = 1691,312401485,39,595,82.77,C
1584 = 1691,312401703,39,595,82.77,C
1584 = 1691,312401683,39,595,82.77,C
1584 = 1691,312401964,39,595,82.77,C
1584 = 1691,312401985,39,595,82.77,C
1584 = 1691,312401945,39,595,82.77,C
1584 = 1691,312400095,39,595,82.77,C
1584 = 1691,312401277,39,595,82.77,C
1584 = 1691,312400245,39,595,82.77,C
1584 = 1691,312400029,39,595,82.77,C
1584 = 1691,312400311,39,595,82.77,C
1584 = 1691,312800438,39,595,82.77,C
1584 = 1691,312801723,39,595,82.77,C
1584 = 1691,312802158,39,595,82.77,C
1584 = 1691,312801715,39,595,82.77,C
1584 = 1691,312800697,39,595,82.77,C
1584 = 1691,312800616,39,595,82.77,C
1584 = 1691,312800737,39,595,82.77,C
1584 = 1691,312800740,39,595,82.77,C
1584 = 1691,312800744,39,595,82.77,C
1584 = 1691,312801770,39,595,82.77,C
1584 = 1691,312801881,39,595,82.77,C
1584 = 1691,312801916,39,595,82.77,C
1584 = 1691,312801268,39,595,82.77,C
1584 = 1691,312801558,39,595,82.77,C
1584 = 1691,312801183,39,595,82.77,C
1584 = 1691,312802424,39,595,82.77,C
1584 = 1691,312800298,39,595,82.77,C
1584 = 1691,312800863,39,595,82.77,C
1584 = 1691,312800218,39,595,82.77,C
1584 = 1691,312800407,39,595,82.77,C
1584 = 1691,312500259,39,595,82.77,C
1584 = 1691,312503913,39,595,82.77,C
1584 = 1691,312500481,39,595,82.77,C
1584 = 1691,312501280,39,595,82.77,C
1584 = 1691,312500429,39,595,82.77,C
1584 = 1691,312502430,39,595,82.77,C
1584 = 1691,312502602,39,595,82.77,C
1584 = 1691,312502605,39,595,82.77,C
1584 = 1691,312503455,39,595,82.77,C
1584 = 1691,312502294,39,595,82.77,C
1584 = 1691,312503572,39,595,82.77,C
1584 = 1691,312503495,39,595,82.77,C
1584 = 1691,312500910,39,595,82.77,C
1584 = 1691,312503904,39,595,82.77,C
1584 = 1691,312501116,39,595,82.77,C
1584 = 1691,312502643,39,595,82.77,C
1584 = 1691,312500860,39,595,82.77,C
1584 = 1691,312500728,39,595,82.77,C
1584 = 1691,312501423,39,595,82.77,C
1584 = 1691,312501324,39,595,82.77,C
1584 = 1691,312500134,39,595,82.77,C
1584 = 1691,312501534,39,595,82.77,C
1584 = 1691,312503091,39,595,82.77,C
1584 = 1691,312502809,39,595,82.77,C
1584 = 1691,312501729,39,595,82.77,C
1584 = 1691,312500186,39,595,82.77,C
1584 = 1691,312502217,39,595,82.77,C
1584 = 1691,312502264,39,595,82.77,C
1584 = 1691,312503773,39,595,82.77,C
1584 = 1691,312502179,39,595,82.77,C
1584 = 1691,312502140,39,595,82.77,C
1584 = 1691,312502121,39,595,82.77,C
1584 = 1691,312502013,39,595,82.77,C
1692 = 1808,312501992,38,590,81.66,C
1692 = 1808,312502081,38,590,81.66,C
1692 = 1808,312502282,38,590,81.66,C
1692 = 1808,312501944,38,590,81.66,C
1692 = 1808,312501853,38,590,81.66,C
1692 = 1808,312501735,38,590,81.66,C
1692 = 1808,312501655,38,590,81.66,C
1692 = 1808,312501664,38,590,81.66,C
1692 = 1808,312502904,38,590,81.66,C
1692 = 1808,312503129,38,590,81.66,C
1692 = 1808,312503071,38,590,81.66,C
1692 = 1808,312501535,38,590,81.66,C
1692 = 1808,312503197,38,590,81.66,C
1692 = 1808,312503187,38,590,81.66,C
1692 = 1808,312501554,38,590,81.66,C
1692 = 1808,312503168,38,590,81.66,C
1692 = 1808,312501404,38,590,81.66,C
1692 = 1808,312500806,38,590,81.66,C
1692 = 1808,312502622,38,590,81.66,C
1692 = 1808,312503801,38,590,81.66,C
1692 = 1808,312500420,38,590,81.66,C
1692 = 1808,312501144,38,590,81.66,C
1692 = 1808,312501060,38,590,81.66,C
1692 = 1808,312503466,38,590,81.66,C
1692 = 1808,312503404,38,590,81.66,C
1692 = 1808,312502547,38,590,81.66,C
1692 = 1808,312502406,38,590,81.66,C
1692 = 1808,312500626,38,590,81.66,C
1692 = 1808,312500459,38,590,81.66,C
1692 = 1808,312500069,38,590,81.66,C
1692 = 1808,312500236,38,590,81.66,C
1692 = 1808,312801043,38,590,81.66,C
1692 = 1808,312800323,38,590,81.66,C
1692 = 1808,312800167,38,590,81.66,C
1692 = 1808,312800029,38,590,81.66,C
1692 = 1808,312800882,38,590,81.66,C
1692 = 1808,312800277,38,590,81.66,C
1692 = 1808,312801212,38,590,81.66,C
1692 = 1808,312801090,38,590,81.66,C
1692 = 1808,312801969,38,590,81.66,C
1692 = 1808,312801360,38,590,81.66,C
1692 = 1808,312801499,38,590,81.66,C
1692 = 1808,312800640,38,590,81.66,C
1692 = 1808,312800692,38,590,81.66,C
1692 = 1808,312800612,38,590,81.66,C
1692 = 1808,312801706,38,590,81.66,C
1692 = 1808,312802096,38,590,81.66,C
1692 = 1808,312802121,38,590,81.66,C
1692 = 1808,312802130,38,590,81.66,C
1692 = 1808,312802108,38,590,81.66,C
1692 = 1808,312800468,38,590,81.66,C
1692 = 1808,312800524,38,590,81.66,C
1692 = 1808,312400281,38,590,81.66,C
1692 = 1808,312400333,38,590,81.66,C
1692 = 1808,312400320,38,590,81.66,C
1692 = 1808,312400577,38,590,81.66,C
1692 = 1808,312400589,38,590,81.66,C
1692 = 1808,312400271,38,590,81.66,C
1692 = 1808,312400214,38,590,81.66,C
1692 = 1808,312401282,38,590,81.66,C
1692 = 1808,312401222,38,590,81.66,C
1692 = 1808,312400496,38,590,81.66,C
1692 = 1808,312400442,38,590,81.66,C
1692 = 1808,312400449,38,590,81.66,C
1692 = 1808,312401724,38,590,81.66,C
1692 = 1808,312401792,38,590,81.66,C
1692 = 1808,312401884,38,590,81.66,C
1692 = 1808,312401864,38,590,81.66,C
1692 = 1808,312401671,38,590,81.66,C
1692 = 1808,312401551,38,590,81.66,C
1692 = 1808,312401604,38,590,81.66,C
1692 = 1808,312401506,38,590,81.66,C
1692 = 1808,312402106,38,590,81.66,C
1692 = 1808,312400735,38,590,81.66,C
1692 = 1808,312400797,38,590,81.66,C
1692 = 1808,312402271,38,590,81.66,C
1692 = 1808,312402290,38,590,81.66,C
1692 = 1808,312400713,38,590,81.66,C
1692 = 1808,312401133,38,590,81.66,C
1692 = 1808,312401134,38,590,81.66,C
1692 = 1808,312401135,38,590,81.66,C
1692 = 1808,312400953,38,590,81.66,C
1692 = 1808,312400971,38,590,81.66,C
1692 = 1808,312401008,38,590,81.66,C
1692 = 1808,312900344,38,590,81.66,C
1692 = 1808,312900523,38,590,81.66,C
1692 = 1808,312900512,38,590,81.66,C
1692 = 1808,312901186,38,590,81.66,C
1692 = 1808,312901238,38,590,81.66,C
1692 = 1808,312901160,38,590,81.66,C
1692 = 1808,312900720,38,590,81.66,C
1692 = 1808,312700274,38,590,81.66,C
1692 = 1808,312700279,38,590,81.66,C
1692 = 1808,312700246,38,590,81.66,C
1692 = 1808,312700381,38,590,81.66,C
1692 = 1808,312702002,38,590,81.66,C
1692 = 1808,312702008,38,590,81.66,C
1692 = 1808,312700825,38,590,81.66,C
1692 = 1808,312701039,38,590,81.66,C
1692 = 1808,312701494,38,590,81.66,C
1692 = 1808,312701469,38,590,81.66,C
1692 = 1808,312700647,38,590,81.66,C
1692 = 1808,312700609,38,590,81.66,C
1692 = 1808,312700125,38,590,81.66,C
1692 = 1808,313101067,38,590,81.66,C
1692 = 1808,313103513,38,590,81.66,C
1692 = 1808,313103687,38,590,81.66,C
1692 = 1808,313101330,38,590,81.66,C
1692 = 1808,313000161,38,590,81.66,C
1692 = 1808,313000186,38,590,81.66,C
1692 = 1808,313001000,38,590,81.66,C
1692 = 1808,313000285,38,590,81.66,C
1692 = 1808,313000209,38,590,81.66,C
1692 = 1808,313001023,38,590,81.66,C
1692 = 1808,313000675,38,590,81.66,C
1692 = 1808,313000513,38,590,81.66,C
1692 = 1808,313000487,38,590,81.66,C
1809 = 1936,313000479,37,586,80.45,C
1809 = 1936,313000566,37,586,80.45,C
1809 = 1936,313000221,37,586,80.45,C
1809 = 1936,313001215,37,586,80.45,C
1809 = 1936,313001217,37,586,80.45,C
1809 = 1936,313000737,37,586,80.45,C
1809 = 1936,313000157,37,586,80.45,C
1809 = 1936,313001293,37,586,80.45,C
1809 = 1936,313001081,37,586,80.45,C
1809 = 1936,312300016,37,586,80.45,C
1809 = 1936,312300006,37,586,80.45,C
1809 = 1936,313100239,37,586,80.45,C
1809 = 1936,313103702,37,586,80.45,C
1809 = 1936,313104188,37,586,80.45,C
1809 = 1936,313104686,37,586,80.45,C
1809 = 1936,313102568,37,586,80.45,C
1809 = 1936,312700550,37,586,80.45,C
1809 = 1936,312700497,37,586,80.45,C
1809 = 1936,312702059,37,586,80.45,C
1809 = 1936,312701453,37,586,80.45,C
1809 = 1936,312701059,37,586,80.45,C
1809 = 1936,312701069,37,586,80.45,C
1809 = 1936,312701086,37,586,80.45,C
1809 = 1936,312700906,37,586,80.45,C
1809 = 1936,312700326,37,586,80.45,C
1809 = 1936,312700374,37,586,80.45,C
1809 = 1936,312701908,37,586,80.45,C
1809 = 1936,312700261,37,586,80.45,C
1809 = 1936,312700276,37,586,80.45,C
1809 = 1936,312701301,37,586,80.45,C
1809 = 1936,312701217,37,586,80.45,C
1809 = 1936,312900687,37,586,80.45,C
1809 = 1936,312900204,37,586,80.45,C
1809 = 1936,312901532,37,586,80.45,C
1809 = 1936,312900886,37,586,80.45,C
1809 = 1936,312900293,37,586,80.45,C
1809 = 1936,312901144,37,586,80.45,C
1809 = 1936,312901226,37,586,80.45,C
1809 = 1936,312901220,37,586,80.45,C
1809 = 1936,312901381,37,586,80.45,C
1809 = 1936,312900630,37,586,80.45,C
1809 = 1936,312401003,37,586,80.45,C
1809 = 1936,312400991,37,586,80.45,C
1809 = 1936,312400934,37,586,80.45,C
1809 = 1936,312400921,37,586,80.45,C
1809 = 1936,312401014,37,586,80.45,C
1809 = 1936,312401170,37,586,80.45,C
1809 = 1936,312401155,37,586,80.45,C
1809 = 1936,312401181,37,586,80.45,C
1809 = 1936,312401183,37,586,80.45,C
1809 = 1936,312401076,37,586,80.45,C
1809 = 1936,312401087,37,586,80.45,C
1809 = 1936,312400710,37,586,80.45,C
1809 = 1936,312400678,37,586,80.45,C
1809 = 1936,312400744,37,586,80.45,C
1809 = 1936,312800501,37,586,80.45,C
1809 = 1936,312401532,37,586,80.45,C
1809 = 1936,312401521,37,586,80.45,C
1809 = 1936,312401571,37,586,80.45,C
1809 = 1936,312401697,37,586,80.45,C
1809 = 1936,312401710,37,586,80.45,C
1809 = 1936,312401861,37,586,80.45,C
1809 = 1936,312401952,37,586,80.45,C
1809 = 1936,312401908,37,586,80.45,C
1809 = 1936,312401750,37,586,80.45,C
1809 = 1936,312401757,37,586,80.45,C
1809 = 1936,312400005,37,586,80.45,C
1809 = 1936,312401364,37,586,80.45,C
1809 = 1936,312401353,37,586,80.45,C
1809 = 1936,312400229,37,586,80.45,C
1809 = 1936,312400279,37,586,80.45,C
1809 = 1936,312400293,37,586,80.45,C
1809 = 1936,312400308,37,586,80.45,C
1809 = 1936,312400304,37,586,80.45,C
1809 = 1936,312800521,37,586,80.45,C
1809 = 1936,312800509,37,586,80.45,C
1809 = 1936,312801635,37,586,80.45,C
1809 = 1936,312800589,37,586,80.45,C
1809 = 1936,312800571,37,586,80.45,C
1809 = 1936,312800534,37,586,80.45,C
1809 = 1936,312800681,37,586,80.45,C
1809 = 1936,312800683,37,586,80.45,C
1809 = 1936,312800142,37,586,80.45,C
1809 = 1936,312800155,37,586,80.45,C
1809 = 1936,312800106,37,586,80.45,C
1809 = 1936,312801984,37,586,80.45,C
1809 = 1936,312801957,37,586,80.45,C
1809 = 1936,312800056,37,586,80.45,C
1809 = 1936,312802410,37,586,80.45,C
1809 = 1936,312802357,37,586,80.45,C
1809 = 1936,312802274,37,586,80.45,C
1809 = 1936,312800842,37,586,80.45,C
1809 = 1936,312800831,37,586,80.45,C
1809 = 1936,312500060,37,586,80.45,C
1809 = 1936,312500072,37,586,80.45,C
1809 = 1936,312501256,37,586,80.45,C
1809 = 1936,312502542,37,586,80.45,C
1809 = 1936,312502560,37,586,80.45,C
1809 = 1936,312503323,37,586,80.45,C
1809 = 1936,312503329,37,586,80.45,C
1809 = 1936,312503303,37,586,80.45,C
1809 = 1936,312503482,37,586,80.45,C
1809 = 1936,312501067,37,586,80.45,C
1809 = 1936,312501074,37,586,80.45,C
1809 = 1936,312501076,37,586,80.45,C
1809 = 1936,312500411,37,586,80.45,C
1809 = 1936,312503672,37,586,80.45,C
1809 = 1936,312503647,37,586,80.45,C
1809 = 1936,312503643,37,586,80.45,C
1809 = 1936,312500865,37,586,80.45,C
1809 = 1936,312500847,37,586,80.45,C
1809 = 1936,312501525,37,586,80.45,C
1809 = 1936,312501490,37,586,80.45,C
1809 = 1936,312501482,37,586,80.45,C
1809 = 1936,312502764,37,586,80.45,C
1809 = 1936,312503170,37,586,80.45,C
1809 = 1936,312501539,37,586,80.45,C
1809 = 1936,312503122,37,586,80.45,C
1809 = 1936,312502901,37,586,80.45,C
1809 = 1936,312502915,37,586,80.45,C
1809 = 1936,312502818,37,586,80.45,C
1809 = 1936,312502830,37,586,80.45,C
1809 = 1936,312501589,37,586,80.45,C
1809 = 1936,312503695,37,586,80.45,C
1809 = 1936,312802323,37,586,80.45,C
1809 = 1936,312503761,37,586,80.45,C
1809 = 1936,312503758,37,586,80.45,C
1809 = 1936,312502216,37,586,80.45,C
1937 = 2074,312502214,36,581,79.12,C
1937 = 2074,312502173,36,581,79.12,C
1937 = 2074,312502057,36,581,79.12,C
1937 = 2074,312501624,36,581,79.12,C
1937 = 2074,312501687,36,581,79.12,C
1937 = 2074,312501746,36,581,79.12,C
1937 = 2074,312501878,36,581,79.12,C
1937 = 2074,312501912,36,581,79.12,C
1937 = 2074,312502961,36,581,79.12,C
1937 = 2074,312503115,36,581,79.12,C
1937 = 2074,312503100,36,581,79.12,C
1937 = 2074,312501537,36,581,79.12,C
1937 = 2074,312501388,36,581,79.12,C
1937 = 2074,312501303,36,581,79.12,C
1937 = 2074,312501364,36,581,79.12,C
1937 = 2074,312500834,36,581,79.12,C
1937 = 2074,312500815,36,581,79.12,C
1937 = 2074,312500702,36,581,79.12,C
1937 = 2074,312501136,36,581,79.12,C
1937 = 2074,312501159,36,581,79.12,C
1937 = 2074,312501043,36,581,79.12,C
1937 = 2074,312501019,36,581,79.12,C
1937 = 2074,312503460,36,581,79.12,C
1937 = 2074,312503525,36,581,79.12,C
1937 = 2074,312500528,36,581,79.12,C
1937 = 2074,312503277,36,581,79.12,C
1937 = 2074,312503413,36,581,79.12,C
1937 = 2074,312502511,36,581,79.12,C
1937 = 2074,312502533,36,581,79.12,C
1937 = 2074,312502471,36,581,79.12,C
1937 = 2074,312502366,36,581,79.12,C
1937 = 2074,312500644,36,581,79.12,C
1937 = 2074,312500652,36,581,79.12,C
1937 = 2074,312501264,36,581,79.12,C
1937 = 2074,312500500,36,581,79.12,C
1937 = 2074,312802381,36,581,79.12,C
1937 = 2074,312802362,36,581,79.12,C
1937 = 2074,312800951,36,581,79.12,C
1937 = 2074,312800889,36,581,79.12,C
1937 = 2074,312800914,36,581,79.12,C
1937 = 2074,312800340,36,581,79.12,C
1937 = 2074,312800355,36,581,79.12,C
1937 = 2074,312800411,36,581,79.12,C
1937 = 2074,312800421,36,581,79.12,C
1937 = 2074,312800047,36,581,79.12,C
1937 = 2074,312802007,36,581,79.12,C
1937 = 2074,312801170,36,581,79.12,C
1937 = 2074,312802044,36,581,79.12,C
1937 = 2074,312800082,36,581,79.12,C
1937 = 2074,312801431,36,581,79.12,C
1937 = 2074,312800662,36,581,79.12,C
1937 = 2074,312800530,36,581,79.12,C
1937 = 2074,312801845,36,581,79.12,C
1937 = 2074,312801758,36,581,79.12,C
1937 = 2074,312800714,36,581,79.12,C
1937 = 2074,312801711,36,581,79.12,C
1937 = 2074,312802279,36,581,79.12,C
1937 = 2074,312802110,36,581,79.12,C
1937 = 2074,312802104,36,581,79.12,C
1937 = 2074,312800504,36,581,79.12,C
1937 = 2074,312802183,36,581,79.12,C
1937 = 2074,312802187,36,581,79.12,C
1937 = 2074,312400318,36,581,79.12,C
1937 = 2074,312400004,36,581,79.12,C
1937 = 2074,312400491,36,581,79.12,C
1937 = 2074,312400483,36,581,79.12,C
1937 = 2074,312400472,36,581,79.12,C
1937 = 2074,312400392,36,581,79.12,C
1937 = 2074,312401733,36,581,79.12,C
1937 = 2074,312401896,36,581,79.12,C
1937 = 2074,312401905,36,581,79.12,C
1937 = 2074,312401972,36,581,79.12,C
1937 = 2074,312402231,36,581,79.12,C
1937 = 2074,312402250,36,581,79.12,C
1937 = 2074,312401707,36,581,79.12,C
1937 = 2074,312401696,36,581,79.12,C
1937 = 2074,312401499,36,581,79.12,C
1937 = 2074,312402124,36,581,79.12,C
1937 = 2074,312400068,36,581,79.12,C
1937 = 2074,312400841,36,581,79.12,C
1937 = 2074,312400902,36,581,79.12,C
1937 = 2074,312400915,36,581,79.12,C
1937 = 2074,312400737,36,581,79.12,C
1937 = 2074,312400762,36,581,79.12,C
1937 = 2074,312402268,36,581,79.12,C
1937 = 2074,312401160,36,581,79.12,C
1937 = 2074,312401027,36,581,79.12,C
1937 = 2074,312401035,36,581,79.12,C
1937 = 2074,312900637,36,581,79.12,C
1937 = 2074,312900605,36,581,79.12,C
1937 = 2074,312901398,36,581,79.12,C
1937 = 2074,312901386,36,581,79.12,C
1937 = 2074,312901367,36,581,79.12,C
1937 = 2074,312901201,36,581,79.12,C
1937 = 2074,312901260,36,581,79.12,C
1937 = 2074,312901140,36,581,79.12,C
1937 = 2074,312900278,36,581,79.12,C
1937 = 2074,312900746,36,581,79.12,C
1937 = 2074,312900127,36,581,79.12,C
1937 = 2074,312900986,36,581,79.12,C
1937 = 2074,312901576,36,581,79.12,C
1937 = 2074,312900427,36,581,79.12,C
1937 = 2074,312900413,36,581,79.12,C
1937 = 2074,312701758,36,581,79.12,C
1937 = 2074,312700258,36,581,79.12,C
1937 = 2074,312701865,36,581,79.12,C
1937 = 2074,312700847,36,581,79.12,C
1937 = 2074,312700858,36,581,79.12,C
1937 = 2074,312700935,36,581,79.12,C
1937 = 2074,312700941,36,581,79.12,C
1937 = 2074,312700923,36,581,79.12,C
1937 = 2074,312701091,36,581,79.12,C
1937 = 2074,312701049,36,581,79.12,C
1937 = 2074,312701210,36,581,79.12,C
1937 = 2074,312700514,36,581,79.12,C
1937 = 2074,312700444,36,581,79.12,C
1937 = 2074,312700046,36,581,79.12,C
1937 = 2074,313103144,36,581,79.12,C
1937 = 2074,313103110,36,581,79.12,C
1937 = 2074,313100615,36,581,79.12,C
1937 = 2074,313100489,36,581,79.12,C
