rank,student_id,score,s_score,proportion,grade
2666 = 2853,312700046,46,545,67.23,C-
2666 = 2853,312700166,46,545,67.23,C-
2666 = 2853,312700388,46,545,67.23,C-
2666 = 2853,312502111,46,545,67.23,C-
2666 = 2853,312502122,46,545,67.23,C-
2666 = 2853,312502154,46,545,67.23,C-
2666 = 2853,312503357,46,545,67.23,C-
2666 = 2853,312503303,46,545,67.23,C-
2666 = 2853,312503206,46,545,67.23,C-
2666 = 2853,312503750,46,545,67.23,C-
2666 = 2853,312503724,46,545,67.23,C-
2666 = 2853,312502210,46,545,67.23,C-
2666 = 2853,312502213,46,545,67.23,C-
2666 = 2853,312501453,46,545,67.23,C-
2666 = 2853,312501432,46,545,67.23,C-
2666 = 2853,312501406,46,545,67.23,C-
2666 = 2853,312501360,46,545,67.23,C-
2666 = 2853,312501376,46,545,67.23,C-
2666 = 2853,312501306,46,545,67.23,C-
2666 = 2853,312501295,46,545,67.23,C-
2666 = 2853,312502705,46,545,67.23,C-
2666 = 2853,312500082,46,545,67.23,C-
2666 = 2853,312500096,46,545,67.23,C-
2666 = 2853,312500086,46,545,67.23,C-
2666 = 2853,312502784,46,545,67.23,C-
2666 = 2853,312501574,46,545,67.23,C-
2666 = 2853,312501549,46,545,67.23,C-
2666 = 2853,312501585,46,545,67.23,C-
2666 = 2853,312501733,46,545,67.23,C-
2666 = 2853,312503138,46,545,67.23,C-
2666 = 2853,312503128,46,545,67.23,C-
2666 = 2853,312502871,46,545,67.23,C-
2666 = 2853,312501097,46,545,67.23,C-
2666 = 2853,312500949,46,545,67.23,C-
2666 = 2853,312500315,46,545,67.23,C-
2666 = 2853,312500249,46,545,67.23,C-
2666 = 2853,312500299,46,545,67.23,C-
2666 = 2853,312500534,46,545,67.23,C-
2666 = 2853,312500665,46,545,67.23,C-
2666 = 2853,312500666,46,545,67.23,C-
2666 = 2853,312500655,46,545,67.23,C-
2666 = 2853,312500645,46,545,67.23,C-
2666 = 2853,312502457,46,545,67.23,C-
2666 = 2853,312500758,46,545,67.23,C-
2666 = 2853,312500756,46,545,67.23,C-
2666 = 2853,312500815,46,545,67.23,C-
2666 = 2853,312502552,46,545,67.23,C-
2666 = 2853,313103171,46,545,67.23,C-
2666 = 2853,313101411,46,545,67.23,C-
2666 = 2853,313102955,46,545,67.23,C-
2666 = 2853,313102962,46,545,67.23,C-
2666 = 2853,313100437,46,545,67.23,C-
2666 = 2853,313102370,46,545,67.23,C-
2666 = 2853,313100482,46,545,67.23,C-
2666 = 2853,313100393,46,545,67.23,C-
2666 = 2853,313102119,46,545,67.23,C-
2666 = 2853,313102061,46,545,67.23,C-
2666 = 2853,313103967,46,545,67.23,C-
2666 = 2853,313101826,46,545,67.23,C-
2666 = 2853,313101677,46,545,67.23,C-
2666 = 2853,313101697,46,545,67.23,C-
2666 = 2853,313101261,46,545,67.23,C-
2666 = 2853,313104770,46,545,67.23,C-
2666 = 2853,313100077,46,545,67.23,C-
2666 = 2853,313100161,46,545,67.23,C-
2666 = 2853,313100143,46,545,67.23,C-
2666 = 2853,313101345,46,545,67.23,C-
2666 = 2853,312600072,46,545,67.23,C-
2666 = 2853,312600058,46,545,67.23,C-
2666 = 2853,312600019,46,545,67.23,C-
2666 = 2853,312600016,46,545,67.23,C-
2666 = 2853,312600239,46,545,67.23,C-
2666 = 2853,312800296,46,545,67.23,C-
2666 = 2853,312800283,46,545,67.23,C-
2666 = 2853,312800286,46,545,67.23,C-
2666 = 2853,312800306,46,545,67.23,C-
2666 = 2853,312800350,46,545,67.23,C-
2666 = 2853,312800215,46,545,67.23,C-
2666 = 2853,312800173,46,545,67.23,C-
2666 = 2853,312802317,46,545,67.23,C-
2666 = 2853,312801540,46,545,67.23,C-
2666 = 2853,312801556,46,545,67.23,C-
2666 = 2853,312801357,46,545,67.23,C-
2666 = 2853,312801432,46,545,67.23,C-
2666 = 2853,312801457,46,545,67.23,C-
2666 = 2853,312800110,46,545,67.23,C-
2666 = 2853,312800079,46,545,67.23,C-
2666 = 2853,312800101,46,545,67.23,C-
2666 = 2853,312801228,46,545,67.23,C-
2666 = 2853,312801282,46,545,67.23,C-
2666 = 2853,312801161,46,545,67.23,C-
2666 = 2853,312801177,46,545,67.23,C-
2666 = 2853,312802129,46,545,67.23,C-
2666 = 2853,312802170,46,545,67.23,C-
2666 = 2853,312800680,46,545,67.23,C-
2666 = 2853,312800636,46,545,67.23,C-
2666 = 2853,312800625,46,545,67.23,C-
2666 = 2853,312800904,46,545,67.23,C-
2666 = 2853,312800806,46,545,67.23,C-
2666 = 2853,312800771,46,545,67.23,C-
2666 = 2853,312802384,46,545,67.23,C-
2666 = 2853,312802360,46,545,67.23,C-
2666 = 2853,312802362,46,545,67.23,C-
2666 = 2853,312801835,46,545,67.23,C-
2666 = 2853,313000757,46,545,67.23,C-
2666 = 2853,313000769,46,545,67.23,C-
2666 = 2853,313000199,46,545,67.23,C-
2666 = 2853,313000277,46,545,67.23,C-
2666 = 2853,313001139,46,545,67.23,C-
2666 = 2853,313001187,46,545,67.23,C-
2666 = 2853,313000990,46,545,67.23,C-
2666 = 2853,313000576,46,545,67.23,C-
2666 = 2853,313000568,46,545,67.23,C-
2666 = 2853,313000114,46,545,67.23,C-
2666 = 2853,313000694,46,545,67.23,C-
2666 = 2853,313000683,46,545,67.23,C-
2666 = 2853,313000878,46,545,67.23,C-
2666 = 2853,313000882,46,545,67.23,C-
2666 = 2853,313000441,46,545,67.23,C-
2666 = 2853,313000458,46,545,67.23,C-
2666 = 2853,313000459,46,545,67.23,C-
2666 = 2853,313000164,46,545,67.23,C-
2666 = 2853,312900813,46,545,67.23,C-
2666 = 2853,312900366,46,545,67.23,C-
2666 = 2853,312900900,46,545,67.23,C-
2666 = 2853,312901310,46,545,67.23,C-
2666 = 2853,312901194,46,545,67.23,C-
2666 = 2853,312901329,46,545,67.23,C-
2666 = 2853,312901335,46,545,67.23,C-
2666 = 2853,312900167,46,545,67.23,C-
2666 = 2853,312900519,46,545,67.23,C-
2666 = 2853,312901057,46,545,67.23,C-
2666 = 2853,312901501,46,545,67.23,C-
2666 = 2853,312901020,46,545,67.23,C-
2666 = 2853,312901030,46,545,67.23,C-
2854 = 3075,312900981,45,539,65.1,C-
2854 = 3075,312900934,45,539,65.1,C-
2854 = 3075,312901583,45,539,65.1,C-
2854 = 3075,312901486,45,539,65.1,C-
2854 = 3075,312901596,45,539,65.1,C-
2854 = 3075,312901663,45,539,65.1,C-
2854 = 3075,312900420,45,539,65.1,C-
2854 = 3075,312900536,45,539,65.1,C-
2854 = 3075,312900505,45,539,65.1,C-
2854 = 3075,312900147,45,539,65.1,C-
2854 = 3075,312900148,45,539,65.1,C-
2854 = 3075,312900575,45,539,65.1,C-
2854 = 3075,312900612,45,539,65.1,C-
2854 = 3075,312901278,45,539,65.1,C-
2854 = 3075,312901445,45,539,65.1,C-
2854 = 3075,312900341,45,539,65.1,C-
2854 = 3075,312900334,45,539,65.1,C-
2854 = 3075,312900798,45,539,65.1,C-
2854 = 3075,312900752,45,539,65.1,C-
2854 = 3075,312900758,45,539,65.1,C-
2854 = 3075,312900690,45,539,65.1,C-
2854 = 3075,313000439,45,539,65.1,C-
2854 = 3075,313000128,45,539,65.1,C-
2854 = 3075,313000357,45,539,65.1,C-
2854 = 3075,313000364,45,539,65.1,C-
2854 = 3075,313000373,45,539,65.1,C-
2854 = 3075,313000370,45,539,65.1,C-
2854 = 3075,313001112,45,539,65.1,C-
2854 = 3075,313001118,45,539,65.1,C-
2854 = 3075,313001325,45,539,65.1,C-
2854 = 3075,313000907,45,539,65.1,C-
2854 = 3075,313000488,45,539,65.1,C-
2854 = 3075,313000605,45,539,65.1,C-
2854 = 3075,313001279,45,539,65.1,C-
2854 = 3075,313000999,45,539,65.1,C-
2854 = 3075,313001180,45,539,65.1,C-
2854 = 3075,313000243,45,539,65.1,C-
2854 = 3075,313000205,45,539,65.1,C-
2854 = 3075,313000777,45,539,65.1,C-
2854 = 3075,313000759,45,539,65.1,C-
2854 = 3075,312801796,45,539,65.1,C-
2854 = 3075,312801870,45,539,65.1,C-
2854 = 3075,312800784,45,539,65.1,C-
2854 = 3075,312800789,45,539,65.1,C-
2854 = 3075,312800821,45,539,65.1,C-
2854 = 3075,312800985,45,539,65.1,C-
2854 = 3075,312800956,45,539,65.1,C-
2854 = 3075,312800640,45,539,65.1,C-
2854 = 3075,312800634,45,539,65.1,C-
2854 = 3075,312800666,45,539,65.1,C-
2854 = 3075,312800507,45,539,65.1,C-
2854 = 3075,312802187,45,539,65.1,C-
2854 = 3075,312801207,45,539,65.1,C-
2854 = 3075,312801147,45,539,65.1,C-
2854 = 3075,312801156,45,539,65.1,C-
2854 = 3075,312801142,45,539,65.1,C-
2854 = 3075,312801252,45,539,65.1,C-
2854 = 3075,312802018,45,539,65.1,C-
2854 = 3075,312800099,45,539,65.1,C-
2854 = 3075,312801343,45,539,65.1,C-
2854 = 3075,312801615,45,539,65.1,C-
2854 = 3075,312801588,45,539,65.1,C-
2854 = 3075,312801547,45,539,65.1,C-
2854 = 3075,312800183,45,539,65.1,C-
2854 = 3075,312800002,45,539,65.1,C-
2854 = 3075,312800025,45,539,65.1,C-
2854 = 3075,312800293,45,539,65.1,C-
2854 = 3075,312600265,45,539,65.1,C-
2854 = 3075,312600028,45,539,65.1,C-
2854 = 3075,312600040,45,539,65.1,C-
2854 = 3075,312600052,45,539,65.1,C-
2854 = 3075,312600069,45,539,65.1,C-
2854 = 3075,312600136,45,539,65.1,C-
2854 = 3075,313101347,45,539,65.1,C-
2854 = 3075,313105462,45,539,65.1,C-
2854 = 3075,313104911,45,539,65.1,C-
2854 = 3075,313105055,45,539,65.1,C-
2854 = 3075,313105335,45,539,65.1,C-
2854 = 3075,313105224,45,539,65.1,C-
2854 = 3075,313105114,45,539,65.1,C-
2854 = 3075,313101286,45,539,65.1,C-
2854 = 3075,313104204,45,539,65.1,C-
2854 = 3075,313103371,45,539,65.1,C-
2854 = 3075,313103074,45,539,65.1,C-
2854 = 3075,313101862,45,539,65.1,C-
2854 = 3075,313101742,45,539,65.1,C-
2854 = 3075,313103694,45,539,65.1,C-
2854 = 3075,313103647,45,539,65.1,C-
2854 = 3075,313102817,45,539,65.1,C-
2854 = 3075,313102836,45,539,65.1,C-
2854 = 3075,313102591,45,539,65.1,C-
2854 = 3075,313102793,45,539,65.1,C-
2854 = 3075,313101070,45,539,65.1,C-
2854 = 3075,313101077,45,539,65.1,C-
2854 = 3075,312502630,45,539,65.1,C-
2854 = 3075,312502675,45,539,65.1,C-
2854 = 3075,312502639,45,539,65.1,C-
2854 = 3075,312503656,45,539,65.1,C-
2854 = 3075,312500805,45,539,65.1,C-
2854 = 3075,312503842,45,539,65.1,C-
2854 = 3075,312500680,45,539,65.1,C-
2854 = 3075,312500693,45,539,65.1,C-
2854 = 3075,312500696,45,539,65.1,C-
2854 = 3075,312502425,45,539,65.1,C-
2854 = 3075,312502400,45,539,65.1,C-
2854 = 3075,312502370,45,539,65.1,C-
2854 = 3075,312502375,45,539,65.1,C-
2854 = 3075,312502492,45,539,65.1,C-
2854 = 3075,312502565,45,539,65.1,C-
2854 = 3075,312500652,45,539,65.1,C-
2854 = 3075,312500576,45,539,65.1,C-
2854 = 3075,312500613,45,539,65.1,C-
2854 = 3075,312502319,45,539,65.1,C-
2854 = 3075,312500352,45,539,65.1,C-
2854 = 3075,312500224,45,539,65.1,C-
2854 = 3075,312500227,45,539,65.1,C-
2854 = 3075,312501271,45,539,65.1,C-
2854 = 3075,312501240,45,539,65.1,C-
2854 = 3075,312501244,45,539,65.1,C-
2854 = 3075,312500941,45,539,65.1,C-
2854 = 3075,312501055,45,539,65.1,C-
2854 = 3075,312501112,45,539,65.1,C-
2854 = 3075,312501136,45,539,65.1,C-
2854 = 3075,312501202,45,539,65.1,C-
2854 = 3075,312502909,45,539,65.1,C-
2854 = 3075,312502960,45,539,65.1,C-
2854 = 3075,312501707,45,539,65.1,C-
2854 = 3075,312501622,45,539,65.1,C-
2854 = 3075,312502833,45,539,65.1,C-
2854 = 3075,312501500,45,539,65.1,C-
2854 = 3075,312500131,45,539,65.1,C-
2854 = 3075,312501297,45,539,65.1,C-
2854 = 3075,312501369,45,539,65.1,C-
2854 = 3075,312501405,45,539,65.1,C-
2854 = 3075,312501476,45,539,65.1,C-
2854 = 3075,312501491,45,539,65.1,C-
2854 = 3075,312502226,45,539,65.1,C-
2854 = 3075,312502264,45,539,65.1,C-
2854 = 3075,312503691,45,539,65.1,C-
2854 = 3075,312503693,45,539,65.1,C-
2854 = 3075,312503777,45,539,65.1,C-
2854 = 3075,312503246,45,539,65.1,C-
2854 = 3075,312503237,45,539,65.1,C-
2854 = 3075,312503341,45,539,65.1,C-
2854 = 3075,312503367,45,539,65.1,C-
2854 = 3075,312503369,45,539,65.1,C-
2854 = 3075,312503485,45,539,65.1,C-
2854 = 3075,312503458,45,539,65.1,C-
2854 = 3075,312502019,45,539,65.1,C-
2854 = 3075,312501956,45,539,65.1,C-
2854 = 3075,312501918,45,539,65.1,C-
2854 = 3075,312501786,45,539,65.1,C-
2854 = 3075,312501831,45,539,65.1,C-
2854 = 3075,312501891,45,539,65.1,C-
2854 = 3075,312501887,45,539,65.1,C-
2854 = 3075,312500163,45,539,65.1,C-
2854 = 3075,312500364,45,539,65.1,C-
2854 = 3075,312700413,45,539,65.1,C-
2854 = 3075,312700036,45,539,65.1,C-
2854 = 3075,312700002,45,539,65.1,C-
2854 = 3075,312700535,45,539,65.1,C-
2854 = 3075,312700289,45,539,65.1,C-
2854 = 3075,312701915,45,539,65.1,C-
2854 = 3075,312701879,45,539,65.1,C-
2854 = 3075,312701990,45,539,65.1,C-
2854 = 3075,312700357,45,539,65.1,C-
2854 = 3075,312700378,45,539,65.1,C-
2854 = 3075,312701780,45,539,65.1,C-
2854 = 3075,312701845,45,539,65.1,C-
2854 = 3075,312701823,45,539,65.1,C-
2854 = 3075,312701518,45,539,65.1,C-
2854 = 3075,312701608,45,539,65.1,C-
2854 = 3075,312700175,45,539,65.1,C-
2854 = 3075,312701643,45,539,65.1,C-
2854 = 3075,312701644,45,539,65.1,C-
2854 = 3075,312701636,45,539,65.1,C-
2854 = 3075,312701690,45,539,65.1,C-
2854 = 3075,312700229,45,539,65.1,C-
2854 = 3075,312700236,45,539,65.1,C-
2854 = 3075,312700198,45,539,65.1,C-
2854 = 3075,312701226,45,539,65.1,C-
2854 = 3075,312700843,45,539,65.1,C-
2854 = 3075,312700860,45,539,65.1,C-
2854 = 3075,312701013,45,539,65.1,C-
2854 = 3075,312700971,45,539,65.1,C-
2854 = 3075,312700967,45,539,65.1,C-
2854 = 3075,312700606,45,539,65.1,C-
2854 = 3075,312700578,45,539,65.1,C-
2854 = 3075,312700059,45,539,65.1,C-
2854 = 3075,312701393,45,539,65.1,C-
2854 = 3075,312701419,45,539,65.1,C-
2854 = 3075,312701435,45,539,65.1,C-
2854 = 3075,312700691,45,539,65.1,C-
2854 = 3075,312700806,45,539,65.1,C-
2854 = 3075,312700799,45,539,65.1,C-
2854 = 3075,312700803,45,539,65.1,C-
2854 = 3075,312700816,45,539,65.1,C-
2854 = 3075,312400802,45,539,65.1,C-
2854 = 3075,312400789,45,539,65.1,C-
2854 = 3075,312400793,45,539,65.1,C-
2854 = 3075,312400720,45,539,65.1,C-
2854 = 3075,312401027,45,539,65.1,C-
2854 = 3075,312401030,45,539,65.1,C-
2854 = 3075,312401206,45,539,65.1,C-
2854 = 3075,312401151,45,539,65.1,C-
2854 = 3075,312401141,45,539,65.1,C-
2854 = 3075,312400406,45,539,65.1,C-
2854 = 3075,312401428,45,539,65.1,C-
2854 = 3075,312401389,45,539,65.1,C-
2854 = 3075,312402223,45,539,65.1,C-
2854 = 3075,312402343,45,539,65.1,C-
2854 = 3075,312401914,45,539,65.1,C-
2854 = 3075,312400364,45,539,65.1,C-
2854 = 3075,312402185,45,539,65.1,C-
2854 = 3075,312401621,45,539,65.1,C-
2854 = 3075,312401756,45,539,65.1,C-
2854 = 3075,312401681,45,539,65.1,C-
2854 = 3075,312401541,45,539,65.1,C-
2854 = 3075,312402079,45,539,65.1,C-
2854 = 3075,312402077,45,539,65.1,C-
2854 = 3075,312400504,45,539,65.1,C-
2854 = 3075,312400179,45,539,65.1,C-
3076 = 3297,312400184,44,533,62.87,C-
3076 = 3297,312400216,44,533,62.87,C-
3076 = 3297,312400242,44,533,62.87,C-
3076 = 3297,312400294,44,533,62.87,C-
3076 = 3297,312400519,44,533,62.87,C-
3076 = 3297,312400544,44,533,62.87,C-
3076 = 3297,312400554,44,533,62.87,C-
3076 = 3297,312402100,44,533,62.87,C-
3076 = 3297,312401482,44,533,62.87,C-
3076 = 3297,312401743,44,533,62.87,C-
3076 = 3297,312401625,44,533,62.87,C-
3076 = 3297,312401766,44,533,62.87,C-
3076 = 3297,312402250,44,533,62.87,C-
3076 = 3297,312400602,44,533,62.87,C-
3076 = 3297,312400624,44,533,62.87,C-
3076 = 3297,312400411,44,533,62.87,C-
3076 = 3297,312400403,44,533,62.87,C-
3076 = 3297,312401335,44,533,62.87,C-
3076 = 3297,312401265,44,533,62.87,C-
3076 = 3297,312401235,44,533,62.87,C-
3076 = 3297,312401236,44,533,62.87,C-
3076 = 3297,312401125,44,533,62.87,C-
3076 = 3297,312401133,44,533,62.87,C-
3076 = 3297,312401041,44,533,62.87,C-
3076 = 3297,312400940,44,533,62.87,C-
3076 = 3297,312400943,44,533,62.87,C-
3076 = 3297,312400947,44,533,62.87,C-
3076 = 3297,312401009,44,533,62.87,C-
3076 = 3297,312401013,44,533,62.87,C-
3076 = 3297,312400711,44,533,62.87,C-
3076 = 3297,312400776,44,533,62.87,C-
3076 = 3297,312400777,44,533,62.87,C-
3076 = 3297,312700823,44,533,62.87,C-
3076 = 3297,312700737,44,533,62.87,C-
3076 = 3297,312700702,44,533,62.87,C-
3076 = 3297,312700698,44,533,62.87,C-
3076 = 3297,312701438,44,533,62.87,C-
3076 = 3297,312701431,44,533,62.87,C-
3076 = 3297,312701388,44,533,62.87,C-
3076 = 3297,312701386,44,533,62.87,C-
3076 = 3297,312700685,44,533,62.87,C-
3076 = 3297,312700054,44,533,62.87,C-
3076 = 3297,312700576,44,533,62.87,C-
3076 = 3297,312700671,44,533,62.87,C-
3076 = 3297,312700986,44,533,62.87,C-
3076 = 3297,312701007,44,533,62.87,C-
3076 = 3297,312700119,44,533,62.87,C-
3076 = 3297,312700066,44,533,62.87,C-
3076 = 3297,312701213,44,533,62.87,C-
3076 = 3297,312701190,44,533,62.87,C-
3076 = 3297,312701148,44,533,62.87,C-
3076 = 3297,312701166,44,533,62.87,C-
3076 = 3297,312701123,44,533,62.87,C-
3076 = 3297,312701054,44,533,62.87,C-
3076 = 3297,312701076,44,533,62.87,C-
3076 = 3297,312701674,44,533,62.87,C-
3076 = 3297,312701556,44,533,62.87,C-
3076 = 3297,312701851,44,533,62.87,C-
3076 = 3297,312702029,44,533,62.87,C-
3076 = 3297,312701867,44,533,62.87,C-
3076 = 3297,312701950,44,533,62.87,C-
3076 = 3297,312700294,44,533,62.87,C-
3076 = 3297,312701743,44,533,62.87,C-
3076 = 3297,312701741,44,533,62.87,C-
3076 = 3297,312701355,44,533,62.87,C-
3076 = 3297,312700533,44,533,62.87,C-
3076 = 3297,312700547,44,533,62.87,C-
3076 = 3297,312700123,44,533,62.87,C-
3076 = 3297,312700417,44,533,62.87,C-
3076 = 3297,312700395,44,533,62.87,C-
3076 = 3297,312702050,44,533,62.87,C-
3076 = 3297,312702053,44,533,62.87,C-
3076 = 3297,312702057,44,533,62.87,C-
3076 = 3297,312700471,44,533,62.87,C-
3076 = 3297,312700477,44,533,62.87,C-
3076 = 3297,312500363,44,533,62.87,C-
3076 = 3297,312500179,44,533,62.87,C-
3076 = 3297,312500380,44,533,62.87,C-
3076 = 3297,312500377,44,533,62.87,C-
3076 = 3297,312501832,44,533,62.87,C-
3076 = 3297,312501822,44,533,62.87,C-
3076 = 3297,312501928,44,533,62.87,C-
3076 = 3297,312501977,44,533,62.87,C-
3076 = 3297,312501985,44,533,62.87,C-
3076 = 3297,312501993,44,533,62.87,C-
3076 = 3297,312502055,44,533,62.87,C-
3076 = 3297,312502080,44,533,62.87,C-
3076 = 3297,312503405,44,533,62.87,C-
3076 = 3297,312503222,44,533,62.87,C-
3076 = 3297,312502249,44,533,62.87,C-
3076 = 3297,312502159,44,533,62.87,C-
3076 = 3297,312501380,44,533,62.87,C-
3076 = 3297,312500140,44,533,62.87,C-
3076 = 3297,312500141,44,533,62.87,C-
3076 = 3297,312500143,44,533,62.87,C-
3076 = 3297,312500128,44,533,62.87,C-
3076 = 3297,312502774,44,533,62.87,C-
3076 = 3297,312501551,44,533,62.87,C-
3076 = 3297,312501771,44,533,62.87,C-
3076 = 3297,312501658,44,533,62.87,C-
3076 = 3297,312503014,44,533,62.87,C-
3076 = 3297,312501134,44,533,62.87,C-
3076 = 3297,312501081,44,533,62.87,C-
3076 = 3297,312501065,44,533,62.87,C-
3076 = 3297,312501054,44,533,62.87,C-
3076 = 3297,312501018,44,533,62.87,C-
3076 = 3297,312500939,44,533,62.87,C-
3076 = 3297,312500890,44,533,62.87,C-
3076 = 3297,312500894,44,533,62.87,C-
3076 = 3297,312501235,44,533,62.87,C-
3076 = 3297,312501274,44,533,62.87,C-
3076 = 3297,312500188,44,533,62.87,C-
3076 = 3297,312500489,44,533,62.87,C-
3076 = 3297,312500257,44,533,62.87,C-
3076 = 3297,312502341,44,533,62.87,C-
3076 = 3297,312502510,44,533,62.87,C-
3076 = 3297,312502468,44,533,62.87,C-
3076 = 3297,312502402,44,533,62.87,C-
3076 = 3297,312502404,44,533,62.87,C-
3076 = 3297,312500705,44,533,62.87,C-
3076 = 3297,312503865,44,533,62.87,C-
3076 = 3297,312503831,44,533,62.87,C-
3076 = 3297,312500781,44,533,62.87,C-
3076 = 3297,312500741,44,533,62.87,C-
3076 = 3297,312503783,44,533,62.87,C-
3076 = 3297,313102909,44,533,62.87,C-
3076 = 3297,313101408,44,533,62.87,C-
3076 = 3297,313100331,44,533,62.87,C-
3076 = 3297,313102146,44,533,62.87,C-
3076 = 3297,313103643,44,533,62.87,C-
3076 = 3297,313103619,44,533,62.87,C-
3076 = 3297,313103453,44,533,62.87,C-
3076 = 3297,313103473,44,533,62.87,C-
3076 = 3297,313103696,44,533,62.87,C-
3076 = 3297,313103267,44,533,62.87,C-
3076 = 3297,313103071,44,533,62.87,C-
3076 = 3297,313101674,44,533,62.87,C-
3076 = 3297,313101143,44,533,62.87,C-
3076 = 3297,313101274,44,533,62.87,C-
3076 = 3297,313104407,44,533,62.87,C-
3076 = 3297,313104696,44,533,62.87,C-
3076 = 3297,313105246,44,533,62.87,C-
3076 = 3297,313104964,44,533,62.87,C-
3076 = 3297,313100863,44,533,62.87,C-
3076 = 3297,313100881,44,533,62.87,C-
3076 = 3297,313100759,44,533,62.87,C-
3076 = 3297,313100728,44,533,62.87,C-
3076 = 3297,312600185,44,533,62.87,C-
3076 = 3297,312600057,44,533,62.87,C-
3076 = 3297,312600098,44,533,62.87,C-
3076 = 3297,312600100,44,533,62.87,C-
3076 = 3297,312600229,44,533,62.87,C-
3076 = 3297,312800309,44,533,62.87,C-
3076 = 3297,312801003,44,533,62.87,C-
3076 = 3297,312801019,44,533,62.87,C-
3076 = 3297,312801024,44,533,62.87,C-
3076 = 3297,312800425,44,533,62.87,C-
3076 = 3297,312800376,44,533,62.87,C-
3076 = 3297,312800270,44,533,62.87,C-
3076 = 3297,312801557,44,533,62.87,C-
3076 = 3297,312801488,44,533,62.87,C-
3076 = 3297,312800048,44,533,62.87,C-
3076 = 3297,312801297,44,533,62.87,C-
3076 = 3297,312801306,44,533,62.87,C-
3076 = 3297,312801308,44,533,62.87,C-
3076 = 3297,312802178,44,533,62.87,C-
3076 = 3297,312802124,44,533,62.87,C-
3076 = 3297,312800475,44,533,62.87,C-
3076 = 3297,312800580,44,533,62.87,C-
3076 = 3297,312800562,44,533,62.87,C-
3076 = 3297,312800669,44,533,62.87,C-
3076 = 3297,312800989,44,533,62.87,C-
3076 = 3297,312800982,44,533,62.87,C-
3076 = 3297,312800897,44,533,62.87,C-
3076 = 3297,312800912,44,533,62.87,C-
3076 = 3297,312800926,44,533,62.87,C-
3076 = 3297,312801852,44,533,62.87,C-
3076 = 3297,312801914,44,533,62.87,C-
3076 = 3297,312801798,44,533,62.87,C-
3076 = 3297,312801918,44,533,62.87,C-
3076 = 3297,312802260,44,533,62.87,C-
3076 = 3297,313000781,44,533,62.87,C-
3076 = 3297,313000782,44,533,62.87,C-
3076 = 3297,313000826,44,533,62.87,C-
3076 = 3297,313001181,44,533,62.87,C-
3076 = 3297,313001189,44,533,62.87,C-
3076 = 3297,313001185,44,533,62.87,C-
3076 = 3297,313001142,44,533,62.87,C-
3076 = 3297,313001267,44,533,62.87,C-
3076 = 3297,313001276,44,533,62.87,C-
3076 = 3297,313000614,44,533,62.87,C-
3076 = 3297,313000564,44,533,62.87,C-
3076 = 3297,313000678,44,533,62.87,C-
3076 = 3297,313000662,44,533,62.87,C-
3076 = 3297,313000485,44,533,62.87,C-
3076 = 3297,313000852,44,533,62.87,C-
3076 = 3297,313000935,44,533,62.87,C-
3076 = 3297,313000985,44,533,62.87,C-
3076 = 3297,313001312,44,533,62.87,C-
3076 = 3297,313001285,44,533,62.87,C-
3076 = 3297,313000412,44,533,62.87,C-
3076 = 3297,313000358,44,533,62.87,C-
3076 = 3297,313000065,44,533,62.87,C-
3076 = 3297,312900721,44,533,62.87,C-
3076 = 3297,312900054,44,533,62.87,C-
3076 = 3297,312900819,44,533,62.87,C-
3076 = 3297,312900773,44,533,62.87,C-
3076 = 3297,312901532,44,533,62.87,C-
3076 = 3297,312900302,44,533,62.87,C-
3076 = 3297,312901573,44,533,62.87,C-
3076 = 3297,312901552,44,533,62.87,C-
3076 = 3297,312901294,44,533,62.87,C-
3076 = 3297,312901192,44,533,62.87,C-
3076 = 3297,312901181,44,533,62.87,C-
3076 = 3297,312900637,44,533,62.87,C-
3076 = 3297,312900662,44,533,62.87,C-
3076 = 3297,312901351,44,533,62.87,C-
3076 = 3297,312901314,44,533,62.87,C-
3076 = 3297,312901405,44,533,62.87,C-
3076 = 3297,312901370,44,533,62.87,C-
3076 = 3297,312900442,44,533,62.87,C-
3076 = 3297,312901617,44,533,62.87,C-
3298 = 3540,312901607,43,527,60.55,C-
3298 = 3540,312900392,43,527,60.55,C-
3298 = 3540,312900478,43,527,60.55,C-
3298 = 3540,312901494,43,527,60.55,C-
3298 = 3540,312900983,43,527,60.55,C-
3298 = 3540,312900260,43,527,60.55,C-
3298 = 3540,312901400,43,527,60.55,C-
3298 = 3540,312901401,43,527,60.55,C-
3298 = 3540,312901387,43,527,60.55,C-
3298 = 3540,312901332,43,527,60.55,C-
3298 = 3540,312900589,43,527,60.55,C-
3298 = 3540,312900578,43,527,60.55,C-
3298 = 3540,312901140,43,527,60.55,C-
3298 = 3540,312901147,43,527,60.55,C-
3298 = 3540,312901127,43,527,60.55,C-
3298 = 3540,312901122,43,527,60.55,C-
3298 = 3540,312900570,43,527,60.55,C-
3298 = 3540,312900543,43,527,60.55,C-
3298 = 3540,312901249,43,527,60.55,C-
3298 = 3540,312901263,43,527,60.55,C-
3298 = 3540,312901266,43,527,60.55,C-
3298 = 3540,312901428,43,527,60.55,C-
3298 = 3540,312901471,43,527,60.55,C-
3298 = 3540,312900289,43,527,60.55,C-
3298 = 3540,312900286,43,527,60.55,C-
3298 = 3540,312900360,43,527,60.55,C-
3298 = 3540,312900697,43,527,60.55,C-
3298 = 3540,312900734,43,527,60.55,C-
